"ride_id","booker_id","driver_id","vehicle_id","ride_status_id","pickup_city_id","dropoff_city_id","ride_option_id","payment_method_id","booking_timestamp","pickup_latitude","pickup_longitude","pickup_address","dropoff_latitude","dropoff_longitude","dropoff_address","booker_name","booker_email","booker_phone","driver_name","driver_phone","driver_license","vehicle_license_plate","cancellation_reason_id","travel_distance_km","duration_minutes","passenger_count","pickup_timestamp","dropoff_timestamp","driver_rating","rating","base_fare","distance_fare","time_fare","surge_multiplier","subtotal","tip_amount","total_fare"
"01KHKH43JGZFYMG5WR21H8H4R5","582b03ad-2c7e-4b69-9951-bce88031386f","bc923ca5-7afe-4082-8d40-56b25c0e8053","571eb066-5994-44d1-8536-96d16ed17656","2","TH-12","TH-12","2","5","2026-02-16T22:29:22.512367","13.839569175579753","100.41454040667351","เนเชอร่า วารี, บ้านคลองยายจับ, ตำบลบางม่วง, เทศบาลเมืองบ้านบางม่วง, อำเภอบางใหญ่, จังหวัดนนทบุรี, 11140, ประเทศไทย","13.96895513147568","100.30788475137177","นบ.5010, บ้านคลองเจ้าทวีวัฒนา, ตำบลทวีวัฒนา, องค์การบริหารส่วนตำบลทวีวัฒนา, อำเภอไทรน้อย, จังหวัดนนทบุรี, 11150, ประเทศไทย","รอกีเย๊าะ แนวพนิช","wanchnk46@example.com","+664 520 9789","ธารา ถนัดภาษา","+66 (0) 7606 5772","37252088","หจ 4058","6","0.0","0","0","","","","","0.0","0.0","0.0","1.0","0.0","0.0","0.0"
"01KJ0DZTKK8QHW3GZGVG34HC65","6ec8d5e1-1af0-4d53-83b5-1c32449b2c6e","9347257f-d10b-40af-b713-7976ea25c5e7","f4fdd480-86e8-4f8c-867d-d43321bcd9ea","1","TH-81","TH-81","5","5","2026-02-21T22:44:44.147143","8.250192979652303","99.31733574665039","4156, เขาพนม, อำเภอเขาพนม, จังหวัดกระบี่, ประเทศไทย","8.116698106754201","99.26314867762893","อำเภอลำทับ, จังหวัดกระบี่, ประเทศไทย","สมใจ ศรีธนะเวทย์","xeyaawthnochkh@example.net","027767401","นรีรัตน์ บุญญาไลย์","+667 736 7376","70082865","ฉบ 7289","1","23.88875463325309","22","3","2026-02-21T22:44:44.147143","2026-02-21T23:06:44.147143","4.0","4","80.0","286.67","66.0","1.0","432.67","0.0","432.67"
"01KH8SKSVFCVMF1HD1YZ4CAFYJ","fdc4ed8e-72e6-419f-b90d-f16b15c7a9d8","098a70ae-cce7-4334-880c-9641f3158d73","e1b5354c-6fcf-42c0-8455-295d21303335","1","TH-12","TH-12","6","4","2026-02-12T18:26:06.703765","13.84631055809924","100.49579024818726","ท่าน้ำนนทบุรี, สวนใหญ่, ตำบลสวนใหญ่, เทศบาลนครนนทบุรี, อำเภอเมืองนนทบุรี, จังหวัดนนทบุรี, 11000, ประเทศไทย","13.97479351572716","100.42153036626594","บ้านศาลเจ้า, ตำบลลำโพ, องค์การบริหารส่วนตำบลลำโพ, อำเภอบางบัวทอง, จังหวัดนนทบุรี, 11110, ประเทศไทย","รมิตา นครเทพ","supraanii75@example.org","07 793 2047","บุญญามี ธรรมฤดี","+66 (0) 3549 3157","20336007","ชจ 5823","1","24.486429886834358","29","10","2026-02-12T18:26:06.703765","2026-02-12T18:55:06.703765","4.6","4","150.0","489.73","145.0","1.37","1075.08","0.0","1075.08"
"01KHAV78YZVJWKQQRYT1ARDTV7","b60f1536-e3e8-49d7-9f69-bbf276279570","d253c3e3-53ed-40c6-8152-173933ce0d85","a5098685-2b93-45e3-b416-9553244cff80","2","TH-41","TH-41","3","4","2026-02-13T13:32:42.207390","17.04052676947809","102.9913530308385","หนองหว้า, อำเภอกุมภวาปี, จังหวัดอุดรธานี, ประเทศไทย","17.02740324140856","103.02775521987586","เวียงคำ, อำเภอกุมภวาปี, จังหวัดอุดรธานี, ประเทศไทย","จิณภัทตา ไทยสุชาต","firyaanilesnaa@example.org","082 312 2466","เทพนารี ดาบเงิน","0 872 482 403","18907660","ฐท 7466","6","0.0","0","0","","","","","0.0","0.0","0.0","1.0","0.0","0.0","0.0"
"01KHXE46KRP23CBSSWXNYTM994","ab0bbf37-d4c1-428c-84c1-0cb2efa7c4a9","9b2c5640-06ee-4e85-989a-6b4b47ce5328","6add256c-54b2-48b3-9738-7f9bafd0c735","1","TH-77","TH-77","1","2","2026-02-20T18:49:24.216601","11.995776488919871","99.6211097858292","อำเภอกุยบุรี, จังหวัดประจวบคีรีขันธ์, 77150, ประเทศไทย","11.935114372128785","99.78990399820762","ปข.1012, กม.5, อำเภอเมืองประจวบคีรีขันธ์, จังหวัดประจวบคีรีขันธ์, ประเทศไทย","วีระวัฒน์ ตวันเยี่ยม","nphasrinthrbunyaphaachn@example.com","0 943 142 659","สุพัตร ซูสารอ","057-963382","08375809","มซ 4730","1","29.356367211484603","24","3","2026-02-20T18:49:24.216601","2026-02-20T19:13:24.216601","4.1","5","45.0","264.21","60.0","1.21","446.74","0.0","446.74"
"01KJJJH3HXW0KSNQS3YQF8YS2B","f81c03ca-0d46-41e8-af77-a2e31100ad23","3e65ad46-d964-471b-bcef-6b319c2c0a82","a8d63276-9709-4fb0-93d9-c4950b283211","1","TH-46","TH-46","4","3","2026-02-28T23:50:24.445859","16.426229934800904","103.20440988571748","กส.2025, บ้านหัวนาคำ, หัวนาคำ, อำเภอยางตลาด, จังหวัดกาฬสินธุ์, ประเทศไทย","16.493890679875694","103.22114923062269","โนนสูง, อำเภอยางตลาด, จังหวัดกาฬสินธุ์, ประเทศไทย","เรืองเกียรติ หิรัญสาลี","xnuttaar@example.com","0-7685-9174","อรรจน์ บินดี","+66 967 845 863","68299525","ญฬ 9206","1","11.546981496707751","17","1","2026-02-28T23:50:24.445859","2026-03-01T00:07:24.445859","4.2","4","100.0","173.2","68.0","1.0","341.2","0.0","341.2"
"01KJ1E8PBBPAB1X7P4HT4HGDJX","48c5f9e1-df13-4bc3-8f1d-29f9bb746a8c","72f03eeb-f631-4f09-9315-c9e9aaa5110f","eb1988dd-4103-42c0-a9e9-553c2a977c2d","1","TH-90","TH-90","3","1","2026-02-22T08:08:49.131149","6.557012450957213","100.81071488822947","บ้านทุ่งไพล, ท่าพระยา, อำเภอสะบ้าย้อย, จังหวัดสงขลา, ประเทศไทย","6.552828057980957","100.82722540359309","บ้านทุ่งไพล, ท่าพระยา, อำเภอสะบ้าย้อย, จังหวัดสงขลา, ประเทศไทย","ยุศรอน ปานสุวรรณ","phuuwrn56@example.net","041-514319","สมพิศ นาถะเดชะ","0-2350-7048","17178489","หล 6877","1","2.8255939497091807","9","1","2026-02-22T08:08:49.131149","2026-02-22T08:17:49.131149","3.8","4","20.0","28.26","18.0","1.43","94.75","8","102.75"
"01KHAFCPHQA1EJJB8K0X2255SJ","eaa75663-e25a-4d58-982d-d481dc091102","c6925bce-7d3e-4df6-ac3c-f71708ceb987","c855c0a5-4c0c-480c-9d44-1deb313b2266","1","TH-37","TH-37","3","1","2026-02-13T10:05:57.047983","16.09410911054621","104.59103185205755","บ้านเนินกุง, สิริเสนางค์, อำเภอเสนางคนิคม, จังหวัดอำนาจเจริญ, ประเทศไทย","16.032155970765515","104.53354177149697","สิริเสนางค์, อำเภอเสนางคนิคม, จังหวัดอำนาจเจริญ, ประเทศไทย","ภูวัน โพธิสัตย์","thiwatr64@example.net","0-2303-4074","พุทธิพงษ์ ทองสีไพล","082 540 0839","14760523","ฏธ 4291","1","13.816394806073596","21","1","2026-02-13T10:05:57.047983","2026-02-13T10:26:57.047983","4.2","3","20.0","138.16","42.0","1.0","200.16","12","212.16"
"01KHS1D4Q22PZK432N4GYETS7X","6958ffd5-83e7-469f-a0ba-932e70b9056e","69513b8b-d84e-4477-a4d3-8a72bbd2065a","d30420e3-4a99-44f4-ade9-32e6d76b033e","1","TH-83","TH-83","1","4","2026-02-19T01:50:07.970459","7.810396575048633","98.23164142663185","กะรน, ตำบลกะรน, อำเภอเมืองภูเก็ต, จังหวัดภูเก็ต, 82100, ประเทศไทย","8.020257898275547","98.48347530723956","ป่าคลอก, อำเภอถลาง, จังหวัดภูเก็ต, ประเทศไทย","เบญญาทิพย์ ขันธุลา","vnamthwach@example.com","+663 445 1038","ปุณณรัตน์ ฉัตรอภิเที่ยงค่ำ","020-091190","61289394","6ขภ 3193","1","54.286505905525885","49","1","2026-02-19T01:50:07.970459","2026-02-19T02:39:07.970459","3.7","4","45.0","488.58","122.5","1.0","656.08","99","755.08"
"01KHTWW18E5GTEPESF8EJMA9S8","cfbce57b-3419-4ca5-864d-875ea249a101","6b1c5eae-b89b-44c8-b960-9224f5e4eb9b","8c20e830-5639-4fcd-9497-562fd88e0645","1","TH-30","TH-30","4","5","2026-02-19T19:09:21.934034","14.840734656741393","102.53526203615418","อำเภอจักราช, จังหวัดนครราชสีมา, ประเทศไทย","14.866963788236582","102.50482406504459","อำเภอจักราช, จังหวัดนครราชสีมา, ประเทศไทย","ธีรวุฒิ ถนัดอาวุธ","chaayaesngekstr@example.com","+66 (0) 3150 5743","พิไลพร หอมพิกุล","+66 (0) 601 882 212","12686069","2คฆ 1401","1","6.564746807472981","12","1","2026-02-19T19:09:21.934034","2026-02-19T19:21:21.934034","4.6","3","100.0","98.47","48.0","1.41","347.52","0.0","347.52"
"01KHJFJH8JJ5P2J0XJQEQXEJS2","6993d95b-008d-4ca1-afba-f5187dab9063","9542d279-7ebe-49f9-b999-184aed8c5936","2a5fa2b3-9bb4-4971-9f38-c370492e8de7","1","TH-61","TH-33","6","3","2026-02-16T12:43:03.698118","15.573949045083685","99.42169548838618","บ้านบึงเจริญ, อำเภอลานสัก, จังหวัดอุทัยธานี, ประเทศไทย","15.184310324627113","104.01755233870746","บ้านเขวา, หนองใหญ่, อำเภอเมืองจันทร์, จังหวัดศรีสะเกษ, ประเทศไทย","ณภัทร เพียยา","hrrsaa22@example.org","0 855 622 693","เลิศเดช เจริญรัมย์","038436653","66771489","ษน 2502","1","742.9119995261138","402","6","2026-02-16T12:43:03.698118","2026-02-16T19:25:03.698118","3.8","3","150.0","14858.24","2010.0","1.0","17018.24","0.0","17018.24"
"01KH3EWX50NPTA54SHB163GJQQ","52a99d54-2927-4163-b647-deff96860f0a","1d21d118-08dc-4005-8aa8-0d5c16977d75","4f30076e-b865-4cf5-a0cd-3e7dfad9882c","1","TH-12","TH-12","1","5","2026-02-10T16:42:38.496348","13.90965484252238","100.29797186015671","บ้านสหกรณ์, ตำบลหนองเพรางาย, องค์การบริหารส่วนตำบลหนองเพรางาย, อำเภอไทรน้อย, จังหวัดนนทบุรี, 11150, ประเทศไทย","13.86547386940858","100.46213615948149","เพอร์เฟค เพลส, บ้านบางรักน้อย, ตำบลบางรักน้อย, องค์การบริหารส่วนตำบลบางรักน้อย, อำเภอเมืองนนทบุรี, จังหวัดนนทบุรี, 11000, ประเทศไทย","เทอดศักดิ์ ตวงทอง","aychaynamthwach@example.com","+665 520 8820","แกมแพร ติระคมน์","+66 3984 9442","18015102","9ปภ 6521","1","27.60733658570652","23","3","2026-02-10T16:42:38.496348","2026-02-10T17:05:38.496348","3.9","4","45.0","248.47","57.5","1.0","350.97","0.0","350.97"
"01KGM8E7X04MHFB6VM534P7G71","df5c817e-32be-41c7-a310-91dea34dd72f","81f4962a-36da-4ea9-bbd6-4bdbe442cd9e","b7e4de02-f4cd-4cf5-b4fa-1ca77d91cf66","1","TH-41","TH-41","2","1","2026-02-04T19:01:10.048577","17.100754139922547","102.66301679558201","กุดหมากไฟ, อำเภอหนองวัวซอ, จังหวัดอุดรธานี, 41220, ประเทศไทย","17.063708151788962","102.63247926755324","บ้านแสงร่าม, กุดหมากไฟ, อำเภอหนองวัวซอ, จังหวัดอุดรธานี, 41220, ประเทศไทย","เมษา นิลวรรณ","pphaawrinthr94@example.com","+66 (0) 971 491 534","ใจกลาง ฉายแสง","+66 2913 9264","56459345","7ญฮ 4849","1","7.84804091974639","12","1","2026-02-04T19:01:10.048577","2026-02-04T19:13:10.048577","4.3","3","55.0","51.01","24.0","1.36","176.81","0.0","176.81"
"01KHQ65DKS7F47V59FNYTPNGHG","ecea1086-53f9-49a2-90c0-4362302d35cc","7d5423cd-6ab0-49d2-9f80-4c60dc1aabb3","08b68862-1ff6-4f7a-8a87-e1840f66a2b7","1","TH-20","TH-20","3","2","2026-02-18T08:34:48.953740","13.070643661123674","100.87612815738532","ตำบลทุ่งสุขลา, แหลมฉบัง, อำเภอศรีราชา, จังหวัดชลบุรี, ประเทศไทย","13.069252998625625","100.8469679738505","ตะเคียนเตี้ย, อำเภอบางละมุง, จังหวัดชลบุรี, ประเทศไทย","บุญนพ ถนอมพลกรัง","vnaakhankhr@example.net","074962624","ทรรศนชัย ถนัดเดินข่าว","0-5954-1070","20172190","8ภพ 8639","1","4.749430681710926","14","1","2026-02-18T08:34:48.953740","2026-02-18T08:48:48.953740","4.7","4","20.0","47.49","28.0","1.43","136.55","0.0","136.55"
"01KGAJGRE2BNXZNT2FJEGTCNMX","005c3026-bd92-47d4-a6ab-07e53ae75519","67f64513-57a9-4191-87c4-c3604a780d73","96f9a6a1-6343-442f-87e3-7e4019c1f22e","1","TH-20","TH-20","2","3","2026-02-01T00:44:53.954578","13.30080362953902","100.84943080225017","บางแสน, เหมือง, อำเภอเมืองชลบุรี, จังหวัดชลบุรี, 20131, ประเทศไทย","13.554756930573644","101.13860306352609","ถนนศุขประยูร, หัวถนน, อำเภอพนัสนิคม, จังหวัดชลบุรี, ประเทศไทย","กะดิรัตน์ สาระพันธ์","athrngokml@example.org","05 116 7535","ทองรัตน์ ทองสุกเลิศ","0 994 633 742","84045241","7ภย 3450","1","63.10850986793204","54","2","2026-02-01T00:44:53.954578","2026-02-01T01:38:53.954578","4.2","4","55.0","410.21","108.0","1.0","573.21","0.0","573.21"
"01KHPNZ36WXFMFXJ2YFJZDGF89","be908b6d-bdfc-4ac3-9265-d62b6028851e","5b2d2f70-ebdc-4581-82c9-3ae62976bfa6","ff4b7012-1fd9-4f17-a9fc-36217bf93fa9","1","TH-24","TH-24","2","2","2026-02-18T03:51:44.476378","13.767772704139865","100.93601709814604","อำเภอเมืองฉะเชิงเทรา, จังหวัดฉะเชิงเทรา, ประเทศไทย","13.617747759170014","100.95559612353779","พิมพา, อำเภอบางปะกง, จังหวัดฉะเชิงเทรา, 24140, ประเทศไทย","วีระโชติ เช้าวันดี","hmphikulnaththitaa@example.com","058 951310","อาซือมะ ตันยา","0 917 494 121","22095913","6คพ 3672","1","25.099233729859403","22","3","2026-02-18T03:51:44.476378","2026-02-18T04:13:44.476378","4.8","5","55.0","163.15","44.0","1.0","262.15","0.0","262.15"
